customer_id,name,state,age,is_married,customer_health_index
C2779,jessica vaughan,missouri,46,1,0.21166014610625417
C2780,andrew johnson,oklahoma,85,0,0.4662045458202464
C2781,amanda bowen,new hampshire,69,0,0.7863689221711895
C2782,donna parrish,vermont,71,1,0.900543353324839
C2783,gina rhodes,utah,70,1,0.7173802315212631
C2784,curtis williams,north carolina,66,0,0.12425246875175766
C2785,mrs. frances washington,west virginia,77,1,0.215635322149898
C2786,kimberly ross,new mexico,75,0,0.1920697812022818
C2787,james moore,utah,18,1,0.26389562390677146
C2788,amy riley,iowa,38,1,0.10629765180800199
C2789,gregory hall,california,67,1,0.29949905561154033
C2790,stacy scott,wisconsin,40,1,0.33910823136688406
C2791,diana beck,georgia,21,1,0.6279164157729012
C2792,angela henry,georgia,52,0,0.03274206000167701
C2793,scott anderson,arkansas,76,1,0.380811518142785
C2794,blake patton,montana,30,0,0.41865598697960693
C2795,matthew hurst,texas,50,1,0.08011801163849253
C2796,jocelyn leblanc,georgia,52,1,0.6465033269092757
C2797,melissa sanchez,michigan,21,0,0.9640815240220112
C2798,glen moore,ohio,23,0,0.7273533289685746
C2799,paige cochran,arizona,44,0,0.0581601709396552
C2800,christine wagner,utah,33,1,0.5277426701205366
C2801,mariah boyd,illinois,46,1,0.00966321670795578
C2802,nicole mills,delaware,31,0,0.6394306135164504
C2803,rebecca roberts,idaho,59,0,0.30776621545412064
C2804,cynthia flowers,kentucky,62,0,0.4064601210298937
C2805,mitchell diaz,missouri,42,1,0.18135735829867017
C2806,ashley lawson,north dakota,49,1,0.36636507216946734
C2807,christine compton,delaware,80,0,0.3225463476129151
C2808,jeffery schmidt,south carolina,51,0,0.399440739805642
C2809,leah garcia,california,29,0,0.7075199955066589
C2810,candace cunningham,mississippi,81,1,0.21879774946382258
C2811,dana lopez,hawaii,49,1,0.0892051281707843
C2812,lisa rhodes,georgia,71,0,0.06324751562957509
C2813,matthew jones,new hampshire,90,0,0.15833430106484836
C2814,anthony scott,texas,31,0,0.06502527243487466
C2815,patrick little,montana,80,0,0.3792862405174824
C2816,charles marks,mississippi,39,1,0.08942573733850656
C2817,jose turner,california,49,0,0.9648850216702002
C2818,mark matthews,new mexico,40,1,0.5510951806194557
C2819,robert chase,washington,22,0,0.24989548783208082
C2820,tyler martinez,florida,49,1,0.1835052168766822
C2821,david dixon,iowa,42,1,0.2551925304704624
C2822,robert watson,south dakota,70,0,0.8590182989503112
C2823,kimberly rosales,nevada,70,0,0.42650368638359004
C2824,joshua miller,new mexico,90,0,0.5361741831343101
C2825,jessica jones,kansas,77,1,0.9531101833062408
C2826,nicole ruiz,missouri,29,1,0.7188450687982288
C2827,michelle estrada,nebraska,42,0,0.6580903231020963
C2828,kimberly schmidt,utah,91,0,0.8764983172772288
C2829,megan bennett,missouri,66,1,0.5285832056521279
C2830,katelyn sharp,colorado,88,0,0.3783285528033643
C2831,lori bowman,north dakota,52,0,0.024194625432030215
C2832,george johnson,california,81,1,0.7611906778033509
C2833,debra taylor,oklahoma,25,1,0.1863146820553908
C2834,nicole pugh,connecticut,64,1,0.9719200185966345
C2835,alexander stone,rhode island,86,1,0.4137441471155976
C2836,amber scott,michigan,81,1,0.7988096031093681
C2837,dennis willis,louisiana,39,1,0.08446236499037663
C2838,christy stewart,georgia,54,1,0.45060541684637745
C2839,sarah robinson,new hampshire,77,1,0.8927246899108252
C2840,sandra miller,montana,58,0,0.18255976671369
C2841,lisa wolf,maine,37,0,0.15671672975503204
C2842,brian munoz,west virginia,34,0,0.04698874044113199
C2843,karen jacobson,arkansas,19,1,0.4747673313414801
C2844,dennis romero,mississippi,79,1,0.8205834718676873
C2845,mark garrett,connecticut,55,1,0.666692249416536
C2846,maria mayo,tennessee,77,0,0.5004367482839491
C2847,mary sanford,new hampshire,52,0,0.5457373086729742
C2848,amy chang,florida,54,0,0.11641311301900681
C2849,william cole,tennessee,76,0,0.40016483772197387
C2850,katrina williams,alaska,76,1,0.3446778163842398
C2851,michelle torres,vermont,23,1,0.5094639769856897
C2852,michael horton,rhode island,22,1,0.5252838339467437
C2853,jade rice,delaware,47,1,0.6857336919360139
C2854,candice simpson,arkansas,87,0,0.6369468121815585
C2855,alan warren,arizona,26,1,0.9268588442414832
C2856,mrs. tricia fischer,nevada,43,1,0.026831683944321782
C2857,judy guzman,virginia,52,1,0.8787005066644178
C2858,rebecca cohen,south dakota,40,1,0.9233859469227403
C2859,morgan hughes,mississippi,64,1,0.7276286415420774
C2860,jennifer smith,maine,70,0,0.9927423251904904
C2861,samantha clark,connecticut,55,1,0.7627776653481904
C2862,matthew soto,north dakota,37,1,0.10419428475306003
C2863,william caldwell,michigan,87,0,0.8252912241121618
C2864,donna campbell,new hampshire,18,1,0.23495535246110688
C2865,cheryl armstrong,new york,59,0,0.49253039046029556
C2866,john haley,new hampshire,57,1,0.5352341021025194
C2867,jennifer bailey,indiana,85,0,0.33951784484456704
C2868,catherine gonzales,california,64,0,0.04257166737590323
C2869,theresa noble,colorado,36,1,0.45000401574294036
C2870,chelsea hill,new jersey,24,0,0.5996169100425738
C2871,charles castillo,massachusetts,60,1,0.998703519455498
C2872,paul shannon,tennessee,70,1,0.36051147998029975
C2873,patricia reed,minnesota,56,0,0.2526352995267519
C2874,mary simon,florida,77,0,0.39740516603565346
C2875,jimmy fleming,oregon,53,0,0.10461463455274767
C2876,richard avila,oregon,81,1,0.40215379609850643
C2877,rachel schultz,alaska,30,0,0.47011552427470293
C2878,ashley donaldson,utah,40,1,0.39682004139184135
C2879,ian lopez,colorado,53,1,0.06392197692566559
C2880,matthew smith,iowa,34,1,0.19569202842402333
C2881,jacqueline perkins,california,35,0,0.8854270697882133
C2882,alison hickman,mississippi,26,1,0.586392030090149
C2883,chad chambers,kentucky,64,1,0.09540471913943083
C2884,diane nelson,florida,52,1,0.26168591353837045
C2885,patricia young,north carolina,61,1,0.29336400373381355
C2886,daniel carter,minnesota,40,0,0.006349038240299754
C2887,jennifer white,utah,41,1,0.1909341079747039
C2888,jeremy klein,idaho,23,1,0.1307695679533486
C2889,kayla garner,florida,67,1,0.8631273535319354
C2890,caleb bruce,maine,70,0,0.6863605136457884
C2891,matthew evans,alabama,58,0,0.21273985606508528
C2892,joseph morrison,indiana,29,1,0.11173390810695405
C2893,alison williams,washington,45,1,0.8182714648425246
C2894,michelle gray,montana,43,0,0.2537661369869548
C2895,elizabeth ross,connecticut,43,0,0.30937742097226384
C2896,benjamin wood,arkansas,65,1,0.4663116460771183
C2897,albert sparks,alaska,55,0,0.8542328368170172
C2898,kimberly parker,south dakota,36,1,0.9450605722181771
C2899,james johnson,massachusetts,44,0,0.1284539973271036
C2900,kyle mcmahon,new york,28,0,0.9104580094396152
C2901,justin nichols,north carolina,82,0,0.6216373019987365
C2902,angela fischer,nebraska,31,0,0.2898837886940957
C2903,edward dixon,wisconsin,35,1,0.8169789914772748
C2904,ralph gilmore,alabama,40,1,0.4378222033466286
C2905,lauren crawford,kansas,67,0,0.6415139205854661
C2906,troy arnold,ohio,29,1,0.6964758691121385
C2907,gary morse,colorado,80,1,0.26250905819679504
C2908,daniel garcia,massachusetts,39,0,0.19858757524783766
C2909,anna blair,utah,75,1,0.7298601690278554
C2910,alison morris,minnesota,29,1,0.28598036260459136
C2911,michael lopez,oklahoma,72,0,0.5376154192155377
C2912,brandon pacheco,michigan,54,0,0.5430788141658408
C2913,tiffany evans,pennsylvania,25,0,0.3725386530212148
C2914,sabrina mendoza,california,75,1,0.7119437533291365
C2915,kevin walls,pennsylvania,23,0,0.8338815833010793
C2916,sarah boyd,minnesota,89,0,0.1403553909446279
C2917,tracy sutton,texas,81,0,0.7848357571844898
C2918,ryan vega,maryland,42,1,0.4447143217683345
C2919,krystal mcclain,new york,55,1,0.06436093558727485
C2920,kathryn gomez,north dakota,50,0,0.36976469016895963
C2921,brian clarke,nebraska,50,0,0.4915551073257187
C2922,bobby vargas,washington,89,0,0.9228442930209261
C2923,michael wolfe,vermont,43,1,0.2628736971918074
C2924,patrick evans,virginia,78,0,0.11283572477730786
C2925,david dominguez,virginia,57,0,0.4737891606810438
C2926,danielle sims,georgia,27,1,0.7288291609808862
C2927,tamara johnson,kentucky,38,1,0.17137707361037713
C2928,priscilla garcia,oklahoma,77,1,0.9927338376323473
C2929,crystal miller,kansas,44,1,0.1605736839406332
C2930,antonio thomas,massachusetts,75,0,0.4511652316187269
C2931,denise abbott,missouri,63,1,0.8469539008347833
C2932,anne mendoza,new mexico,37,1,0.35362676531879966
C2933,william vaughn,north carolina,59,0,0.04291277979027808
C2934,christopher smith,oregon,66,1,0.5603614499897916
C2935,michelle oliver,vermont,53,0,0.09990668479099063
C2936,jane pearson,nevada,65,1,0.24351014590675057
C2937,michael payne,idaho,40,1,0.7839460366218336
C2938,christine stout,tennessee,87,0,0.5958024779313744
C2939,kimberly flores,tennessee,57,1,0.6786902807267757
C2940,gabrielle fuller,virginia,71,0,0.36225636247048154
C2941,cassidy humphrey,iowa,27,0,0.3763780366803475
C2942,kenneth avila,kansas,77,1,0.7530292432260645
C2943,andrew hall,montana,55,1,0.8674531053552587
C2944,alexander willis,new york,31,1,0.5086564813603015
C2945,karen williams,idaho,54,0,0.7307595195918051
C2946,charles dunlap,missouri,60,1,0.5757898803967383
C2947,ashley freeman,nevada,27,1,0.336562449008312
C2948,james tyler,michigan,41,0,0.24407846408252654
C2949,james lopez,michigan,57,1,0.1280541921392283
C2950,mr. bobby allen jr.,new hampshire,23,1,0.06877816111029256
C2951,vincent mullen,south carolina,54,0,0.767034860832548
C2952,robin jackson,missouri,70,0,0.5705883096005943
C2953,mitchell marsh,wyoming,48,0,0.9291408795159306
C2954,daniel mendez,georgia,58,1,0.7973571497770683
C2955,john ritter,idaho,84,1,0.1955581049098304
C2956,brian henry,indiana,32,0,0.6358834858827904
C2957,stacey moore,utah,37,0,0.4946328454322775
C2958,alexander duncan,new mexico,85,0,0.6268493539076587
C2959,ricardo alvarado,nebraska,46,1,0.3923231612295883
C2960,edwin nguyen,new york,41,1,0.05398111391193072
C2961,johnny guzman,louisiana,26,1,0.09296855723774011
C2962,henry edwards,missouri,33,1,0.4904298012629842
C2963,nancy glenn,california,66,0,0.3866112080871009
C2964,joseph hopkins,oregon,44,1,0.011220394684684165
C2965,christopher simon,florida,70,1,0.4340553835874744
C2966,jeremy martinez,idaho,39,0,0.5603780863251993
C2967,tracy martin,kansas,32,1,0.7183411135055877
C2968,katie smith,hawaii,22,0,0.6834642156122405
C2969,william silva,louisiana,72,0,0.9832925900181574
C2970,rebecca chambers,utah,40,0,0.12280561735353734
C2971,phillip patton,hawaii,40,0,0.23887942803546425
C2972,lori cummings,mississippi,61,0,0.2231241280882007
C2973,richard wilson,idaho,33,1,0.8393100585039227
C2974,jessica terry,west virginia,66,0,0.40440761348964205
C2975,carolyn carter,california,77,1,0.5381188165483282
C2976,cameron walker,oklahoma,30,0,0.19292237789610478
C2977,monica keith,nevada,68,0,0.5342051820746583
C2978,jeffrey johnson,california,26,1,0.8594275998289204
C2979,amy smith,maine,71,0,0.799567881635195
C2980,lori anderson,wisconsin,55,1,0.15699838515122455
C2981,michelle smith,nevada,76,0,0.2567907665075151
C2982,ashley douglas,west virginia,55,1,0.9852852063301469
C2983,ms. dawn andrews,montana,50,0,0.6642765369301384
C2984,patricia gill,maryland,80,0,0.9944665390002619
C2985,curtis gilmore,alabama,42,1,0.16507731402503845
C2986,jerry johnson,pennsylvania,78,0,0.38614074449445135
C2987,victoria rivera,nebraska,63,1,0.8001498211394428
C2988,laurie rodriguez,kentucky,18,0,0.8590838033642609
C2989,william briggs,mississippi,87,0,0.10666595486312902
C2990,penny key,north carolina,23,1,0.21947128560944562
C2991,richard sanchez,tennessee,86,1,0.8759352276872018
C2992,carrie phillips,idaho,88,1,0.07849594115239611
C2993,mark rodriguez,west virginia,32,0,0.6298065000332923
C2994,rhonda payne,michigan,57,0,0.6411739147770664
C2995,jordan rivers,west virginia,20,1,0.17168509383818464
C2996,david gonzalez,idaho,20,1,0.016359982974525344
C2997,dr. mary garza,hawaii,86,0,0.7258454617197215
C2998,margaret munoz,south dakota,40,0,0.8882189119156133
C2999,crystal powers,arizona,47,0,0.7910875126621504
C3000,bryan snyder,delaware,55,0,0.213172232790655
C3001,lori montoya,wisconsin,91,1,0.436953437207628
C3002,brian avila,illinois,89,0,0.556350784548191
C3003,brandon brandt,alabama,62,0,0.5757493884352693
C3004,thomas ellis,louisiana,76,1,0.9228914961753095
C3005,linda west,virginia,22,1,0.8070147461887057
C3006,joseph bray,south carolina,90,0,0.9676060171091292
C3007,steven white,maine,52,0,0.4416563159624789
C3008,teresa hutchinson,delaware,81,0,0.09954216105791636
C3009,tracey smith,wisconsin,72,0,0.07963496538493298
C3010,shirley johnson,kansas,18,0,0.8495325322874874
C3011,james arnold,north carolina,82,0,0.2726990878293031
C3012,jacob scott,maryland,75,0,0.617553843327334
C3013,ryan montoya,massachusetts,54,0,0.165614494966979
C3014,amber hernandez,nebraska,44,0,0.04700327557010464
C3015,edward white,kentucky,74,1,0.3838516486845722
C3016,barry jones,ohio,27,0,0.797961912717465
C3017,bryan cohen,rhode island,89,1,0.4934317605071028
C3018,zachary booker,florida,19,1,0.1024919005869469
C3019,ryan davidson,vermont,76,1,0.5868085725600691
C3020,timothy watkins,colorado,80,1,0.8647574347570762
C3021,michael winters,new mexico,60,1,0.6875491128861951
C3022,danielle perez,colorado,25,1,0.05041986863264414
C3023,james haynes,idaho,42,1,0.5738048199068666
C3024,shannon gonzales,maryland,27,0,0.4522741618183599
C3025,gary torres,mississippi,42,0,0.8996617462487668
C3026,ricky holder,ohio,80,1,0.3626771927652449
C3027,patricia jarvis,new mexico,19,0,0.23795906772314368
C3028,eugene george,virginia,22,0,0.6479833356670838
C3029,antonio chase,delaware,61,1,0.12318922584463587
C3030,andrew phillips,florida,58,0,0.20173610856687796
C3031,brooke zimmerman,louisiana,65,1,0.19056214761034496
C3032,brandy young,wyoming,76,1,0.18257034751053147
C3033,devin medina,alaska,88,0,0.5217866961502104
C3034,gary williams,connecticut,53,1,0.8696015092126063
C3035,edward harvey,idaho,46,0,0.8335706816288104
C3036,timothy simmons,massachusetts,50,1,0.42915951490960624
C3037,alexis tran,delaware,45,0,0.922007098194534
C3038,bradley adams,new york,66,0,0.6759421672827681
C3039,alexis richardson,montana,77,0,0.771076890119431
C3040,linda hogan,kansas,29,0,0.13028209589978934
C3041,joshua huber,new mexico,42,1,0.18476412914635898
C3042,nicholas robinson,delaware,36,0,0.13373968090327437
C3043,andrew butler,ohio,83,0,0.6357737152074624
C3044,samuel lopez,new jersey,61,0,0.8007101096553234
C3045,christopher taylor,washington,67,1,0.30305503535646106
C3046,shaun schroeder dds,missouri,27,0,0.08821046154595191
C3047,katie williams,connecticut,67,1,0.11121576416394319
C3048,michael callahan,texas,61,1,0.5347296045064074
C3049,michael hardy,ohio,52,0,0.6185975577678314
C3050,brian barrett,utah,48,1,0.21420477002296823
C3051,kenneth garcia,new york,40,1,0.7144653560372543
C3052,michael riley,ohio,57,1,0.2877515638399013
C3053,lisa owens,wisconsin,66,1,0.3525897703682722
C3054,john lewis,north dakota,85,0,0.38842545358635905
C3055,brandon ayala,south carolina,40,0,0.9036057001198284
C3056,abigail stephens,iowa,79,0,0.9981250789025957
C3057,geoffrey brock,arizona,24,1,0.5677688290346332
C3058,jack elliott,alaska,64,1,0.5332977568709184
C3059,adrian mccarthy,tennessee,85,0,0.8388383990293177
C3060,tyler flowers,west virginia,78,0,0.1478418757399037
C3061,carlos gonzales,kansas,76,0,0.8284145567146228
C3062,gordon williams dds,arizona,19,1,0.4537790496813905
C3063,aaron morgan,delaware,72,0,0.6252950559963483
C3064,kenneth garcia,nebraska,24,1,0.6410645156844716
C3065,kathleen johnson,new jersey,19,0,0.38946932191770034
C3066,philip whitehead,vermont,81,0,0.6491864060633937
C3067,andre zuniga,texas,72,1,0.7616150986694882
C3068,juan morse,illinois,27,0,0.8845684656032142
C3069,russell wheeler,iowa,49,1,0.938096312656103
C3070,david pollard,alaska,20,0,0.21794755995557225
C3071,kristina franklin,new mexico,54,0,0.6685200129163239
C3072,alyssa lewis,maryland,32,0,0.9279219985722392
C3073,mark villanueva,louisiana,44,1,0.9048766175759025
C3074,megan russell,california,70,1,0.72580339738362
C3075,ryan jones,kentucky,22,1,0.13662355748334643
C3076,deborah johnson,west virginia,24,0,0.8460704318816822
C3077,samuel garcia,missouri,28,0,0.6726514018883766
C3078,alexandria ramirez,new jersey,44,0,0.1785717682975273
C3079,teresa davis,kansas,58,0,0.37127751791363806
C3080,ms. nicole jensen,alaska,27,1,0.11524631939894325
C3081,leslie smith,wisconsin,85,1,0.17872146471487238
C3082,deborah smith,north carolina,24,0,0.9560575436852216
C3083,dean hernandez,new hampshire,79,0,0.09639063964268602
C3084,ryan mcmahon,michigan,90,0,0.7049772735650651
C3085,emily good,south carolina,56,1,0.800436972267922
C3086,michael gonzalez,arkansas,44,0,0.4441860105074771
C3087,katelyn moore,iowa,61,0,0.1875518884370041
C3088,lisa randall,tennessee,76,1,0.4561379020524454
C3089,susan shaw,alabama,85,1,0.1634798768420459
C3090,michael newton,virginia,66,0,0.15190011605737286
C3091,dawn allen,louisiana,32,1,0.20256962217778385
C3092,omar patel,montana,88,1,0.5420198269787827
C3093,peter smith,alabama,48,1,0.859027632250284
C3094,lindsey sandoval,south dakota,65,0,0.467012988425621
C3095,stacy sellers,new york,90,0,0.7066670260550983
C3096,jessica watson,new york,91,0,0.46541619004944823
C3097,tracy russell,south dakota,82,0,0.44743783440561324
C3098,austin jones,florida,18,0,0.4514175048237279
C3099,monica ward,wisconsin,20,0,0.06907062270588094
C3100,scott alexander,rhode island,41,0,0.05043535407946509
C3101,renee allen,maine,74,0,0.980557640836154
C3102,kimberly zhang,new mexico,45,1,0.023615456231675713
C3103,chad wilson,connecticut,41,0,0.3555882224408483
C3104,heather james,iowa,89,1,0.06598047741552393
C3105,joseph cox,new mexico,39,1,0.016924873009379282
C3106,sonya johnson,montana,27,1,0.1346079433873647
C3107,chris morrow,alaska,62,1,0.3942082662548043
C3108,jennifer lee,new jersey,18,0,0.5652241801442113
C3109,john valencia,delaware,91,1,0.7683377763173125
C3110,robert armstrong,louisiana,52,0,0.20024846752838132
